fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
"2018-05-22,3195,""MADRID, RETIRO"",MADRID,667,""18,6"",""0,1"",""12,6"",04:50,""24,6"",12:30,33,""0,0"",""6,1"",13:20,""939,0"",24,""936,2"",04"
"2018-05-23,3195,""MADRID, RETIRO"",MADRID,667,""20,8"",""0,3"",""15,3"",05:10,""26,3"",15:40,23,""1,4"",""15,3"",Varias,""940,1"",Varias,""937,3"",17"
"2018-05-24,3195,""MADRID, RETIRO"",MADRID,667,""21,7"",""28,9"",""15,7"",05:15,""27,7"",16:10,,,,,""939,4"",09,""933,5"",18"
"2018-05-25,3195,""MADRID, RETIRO"",MADRID,667,""15,8"",""8,9"",""12,0"",08:40,""19,5"",16:30,,,,,""938,5"",01,""935,1"",17"
"2018-05-26,3195,""MADRID, RETIRO"",MADRID,667,""16,9"",""0,0"",""11,8"",01:50,""22,0"",14:00,,,,,""937,4"",22,""936,0"",04"
"2018-05-27,3195,""MADRID, RETIRO"",MADRID,667,""19,3"",""3,6"",""13,1"",03:50,""25,5"",14:00,,,,,""938,2"",Varias,""934,7"",19"
"2018-05-28,3195,""MADRID, RETIRO"",MADRID,667,""15,5"",""13,8"",""13,2"",23:59,""17,8"",14:30,,,,,""938,4"",22,""935,4"",15"
"2018-05-29,3195,""MADRID, RETIRO"",MADRID,667,""16,2"",""1,0"",""12,6"",Varias,""19,9"",11:10,,,,,""937,9"",00,""935,7"",18"
"2018-05-30,3195,""MADRID, RETIRO"",MADRID,667,""14,8"",""0,2"",""11,0"",05:15,""18,6"",18:00,,,,,""939,0"",24,""936,0"",05"
"2018-05-31,3195,""MADRID, RETIRO"",MADRID,667,""17,8"",""0,0"",""12,5"",05:30,""23,1"",14:00,,,,,""941,1"",24,""939,0"",00"
"2018-06-01,3195,""MADRID, RETIRO"",MADRID,667,""18,7"",""2,3"",""13,6"",05:10,""23,8"",13:10,,,,,""941,7"",08,""937,9"",19"
"2018-06-02,3195,""MADRID, RETIRO"",MADRID,667,""18,2"",""3,9"",""12,8"",23:59,""23,5"",14:30,24,""1,9"",""11,7"",16:10,""941,1"",Varias,""939,1"",17"
"2018-06-03,3195,""MADRID, RETIRO"",MADRID,667,""17,8"",""0,0"",""11,7"",04:40,""23,8"",13:50,26,""2,2"",""10,8"",15:40,""940,2"",00,""936,3"",Varias"
"2018-06-04,3195,""MADRID, RETIRO"",MADRID,667,""16,2"",""0,0"",""12,4"",05:40,""20,0"",14:40,22,""3,1"",""10,0"",17:50,""938,0"",Varias,""936,0"",17"
"2018-06-05,3195,""MADRID, RETIRO"",MADRID,667,""15,9"",""2,4"",""12,0"",04:20,""19,8"",13:20,28,""1,7"",""8,3"",17:40,""936,9"",00,""935,1"",17"
"2018-06-06,3195,""MADRID, RETIRO"",MADRID,667,""15,0"",""3,5"",""10,5"",06:10,""19,6"",16:30,32,""1,7"",""8,6"",14:00,""940,2"",22,""935,4"",03"
"2018-06-07,3195,""MADRID, RETIRO"",MADRID,667,""17,7"",""2,8"",""12,0"",04:40,""23,4"",13:30,26,""2,5"",""8,9"",16:00,""940,8"",10,""938,8"",23"
"2018-06-08,3195,""MADRID, RETIRO"",MADRID,667,""15,4"",""2,8"",""12,2"",00:00,""18,6"",Varias,23,""2,2"",""8,9"",18:00,""939,0"",00,""931,1"",17"
"2018-06-09,3195,""MADRID, RETIRO"",MADRID,667,""16,2"",""0,5"",""11,7"",05:10,""20,7"",12:00,26,""1,9"",""10,0"",17:00,""937,9"",Varias,""936,0"",Varias"
"2018-06-10,3195,""MADRID, RETIRO"",MADRID,667,""15,3"",""0,0"",""11,2"",03:40,""19,4"",16:30,23,""1,9"",""8,6"",13:30,""937,9"",00,""934,8"",19"
"2018-06-11,3195,""MADRID, RETIRO"",MADRID,667,""16,8"",Ip,""12,5"",05:20,""21,0"",15:50,26,""2,5"",""8,3"",16:00,""938,0"",24,""936,2"",17"
"2018-06-12,3195,""MADRID, RETIRO"",MADRID,667,""18,6"",""0,0"",""13,0"",05:10,""24,3"",13:30,03,""1,9"",""8,1"",17:00,""941,5"",22,""937,5"",02"
"2018-06-13,3195,""MADRID, RETIRO"",MADRID,667,""19,6"",""0,0"",""13,7"",05:00,""25,5"",13:30,99,""2,5"",""8,9"",Varias,""942,4"",Varias,""939,4"",17"
"2018-06-14,3195,""MADRID, RETIRO"",MADRID,667,""19,8"",""0,0"",""12,7"",05:30,""27,0"",14:40,35,""1,7"",""8,3"",14:40,""941,2"",08,""938,7"",17"
"2018-06-15,3195,""MADRID, RETIRO"",MADRID,667,""23,0"",""0,0"",""15,3"",05:20,""30,7"",14:10,10,""1,4"",""9,4"",22:30,""940,9"",09,""937,1"",Varias"
"2018-06-16,3195,""MADRID, RETIRO"",MADRID,667,""24,6"",""0,0"",""18,0"",04:30,""31,1"",15:00,05,""1,9"",""8,9"",23:20,""941,1"",24,""938,5"",18"
"2018-06-17,3195,""MADRID, RETIRO"",MADRID,667,""25,1"",""0,0"",""17,9"",04:50,""32,3"",14:45,03,""3,1"",""10,0"",18:30,""946,2"",23,""941,1"",00"
"2018-06-18,3195,""MADRID, RETIRO"",MADRID,667,""24,8"",""0,0"",""17,6"",05:00,""32,1"",15:20,06,""2,5"",""10,3"",23:50,""945,9"",10,""942,1"",19"
"2018-06-19,3195,""MADRID, RETIRO"",MADRID,667,""24,9"",""0,0"",""17,3"",04:40,""32,5"",14:20,05,""1,7"",""10,3"",00:20,""944,0"",09,""940,4"",20"
"2018-06-20,3195,""MADRID, RETIRO"",MADRID,667,""26,6"",""0,0"",""20,2"",05:20,""33,0"",14:30,13,""1,7"",""8,9"",23:30,""943,1"",07,""939,1"",18"
"2018-06-21,3195,""MADRID, RETIRO"",MADRID,667,""26,9"",""0,0"",""20,5"",05:10,""33,3"",14:00,10,""1,7"",""6,9"",11:30,""943,0"",08,""939,8"",17"
"2018-06-22,3195,""MADRID, RETIRO"",MADRID,667,""27,7"",""0,0"",""21,6"",04:50,""33,8"",14:40,06,""1,7"",""8,3"",21:30,""942,4"",Varias,""938,7"",Varias"
"2018-06-23,3195,""MADRID, RETIRO"",MADRID,667,""28,5"",""0,0"",""21,5"",06:00,""35,5"",14:50,06,""1,1"",""8,6"",22:40,""941,2"",Varias,""938,2"",Varias"
"2018-06-24,3195,""MADRID, RETIRO"",MADRID,667,""29,3"",""0,0"",""22,0"",05:50,""36,6"",15:10,04,""1,1"",""7,8"",22:40,""940,5"",07,""937,3"",19"
"2018-06-25,3195,""MADRID, RETIRO"",MADRID,667,""29,6"",""0,0"",""22,9"",06:15,""36,2"",15:00,06,""1,7"",""8,3"",00:10,""940,4"",08,""937,1"",17"
"2018-06-26,3195,""MADRID, RETIRO"",MADRID,667,""29,0"",""0,0"",""23,0"",06:00,""35,0"",14:40,25,""1,9"",""8,1"",17:40,""940,5"",Varias,""937,8"",17"
"2018-06-27,3195,""MADRID, RETIRO"",MADRID,667,""26,9"",""0,0"",""21,9"",05:00,""31,9"",14:10,29,""2,2"",""9,7"",14:00,""940,8"",08,""937,7"",19"
"2018-06-28,3195,""MADRID, RETIRO"",MADRID,667,""26,0"",""0,1"",""20,9"",06:20,""31,0"",11:30,23,""2,2"",""7,8"",13:40,""938,2"",00,""932,5"",19"
"2018-06-29,3195,""MADRID, RETIRO"",MADRID,667,""26,0"",""0,0"",""20,5"",05:40,""31,6"",15:40,05,""1,7"",""9,7"",20:50,""934,1"",08,""930,3"",Varias"
"2018-06-30,3195,""MADRID, RETIRO"",MADRID,667,""24,4"",""0,7"",""20,2"",07:00,""28,7"",14:30,16,""2,8"",""9,7"",14:20,""934,1"",23,""931,8"",16"
"2018-07-01,3195,""MADRID, RETIRO"",MADRID,667,""23,3"",""0,0"",""18,6"",06:10,""28,0"",14:30,24,""2,8"",""10,3"",18:10,""937,2"",24,""934,0"",00"
"2018-07-02,3195,""MADRID, RETIRO"",MADRID,667,""22,0"",""0,0"",""16,5"",05:30,""27,5"",14:40,25,""2,5"",""8,9"",13:00,""940,8"",21,""936,3"",01"
"2018-07-03,3195,""MADRID, RETIRO"",MADRID,667,""23,4"",""0,0"",""16,2"",05:40,""30,7"",16:10,99,""1,1"",""7,5"",Varias,""942,0"",09,""938,6"",Varias"
"2018-07-04,3195,""MADRID, RETIRO"",MADRID,667,""23,0"",""0,0"",""18,5"",05:45,""27,5"",Varias,23,""2,5"",""12,5"",12:00,""942,2"",24,""937,6"",04"
"2018-07-05,3195,""MADRID, RETIRO"",MADRID,667,""22,5"",""0,0"",""17,0"",05:30,""28,0"",17:30,30,""0,8"",""6,9"",00:20,""943,5"",Varias,""941,7"",18"
"2018-07-06,3195,""MADRID, RETIRO"",MADRID,667,""25,1"",""0,0"",""18,5"",05:30,""31,7"",13:40,04,""1,9"",""10,3"",05:00,""944,2"",10,""940,5"",Varias"
"2018-07-07,3195,""MADRID, RETIRO"",MADRID,667,""27,5"",""0,0"",""21,4"",05:00,""33,6"",14:20,10,""1,9"",""9,7"",23:10,""943,1"",09,""939,0"",18"
"2018-07-08,3195,""MADRID, RETIRO"",MADRID,667,""28,2"",""0,0"",""21,7"",05:10,""34,6"",13:45,05,""1,9"",""11,7"",21:30,""944,1"",Varias,""940,4"",Varias"
"2018-07-09,3195,""MADRID, RETIRO"",MADRID,667,""28,2"",""0,0"",""21,8"",05:30,""34,5"",13:50,06,""1,7"",""10,8"",22:40,""943,3"",Varias,""939,7"",19"
"2018-07-10,3195,""MADRID, RETIRO"",MADRID,667,""28,4"",""0,0"",""21,5"",06:00,""35,2"",13:50,06,""2,2"",""11,1"",00:10,""942,4"",08,""938,2"",18"
"2018-07-11,3195,""MADRID, RETIRO"",MADRID,667,""27,3"",""0,0"",""21,4"",06:10,""33,2"",14:10,23,""2,8"",""10,8"",16:40,""940,6"",00,""935,2"",19"
"2018-07-12,3195,""MADRID, RETIRO"",MADRID,667,""26,8"",""0,0"",""21,0"",06:30,""32,7"",15:00,04,""1,4"",""9,7"",23:30,""939,2"",11,""936,4"",19"
"2018-07-13,3195,""MADRID, RETIRO"",MADRID,667,""27,6"",""0,0"",""21,7"",05:40,""33,5"",14:40,04,""2,5"",""8,9"",00:10,""940,0"",Varias,""937,0"",19"
"2018-07-14,3195,""MADRID, RETIRO"",MADRID,667,""26,8"",""0,0"",""20,3"",05:10,""33,2"",14:40,23,""1,7"",""9,4"",16:10,""941,3"",10,""938,8"",19"
"2018-07-15,3195,""MADRID, RETIRO"",MADRID,667,""24,3"",""0,0"",""19,0"",05:30,""29,6"",14:10,24,""2,2"",""11,9"",19:10,""941,9"",09,""938,6"",18"
"2018-07-16,3195,""MADRID, RETIRO"",MADRID,667,""23,7"",""0,0"",""17,2"",05:40,""30,2"",13:30,29,""1,4"",""8,6"",00:30,""942,8"",10,""940,5"",00"
"2018-07-17,3195,""MADRID, RETIRO"",MADRID,667,""26,4"",""0,0"",""19,2"",05:15,""33,5"",13:50,07,""1,7"",""8,6"",06:20,""942,8"",08,""936,6"",20"
"2018-07-18,3195,""MADRID, RETIRO"",MADRID,667,""27,1"",""0,0"",""21,3"",05:40,""32,9"",14:00,25,""1,9"",""11,1"",15:10,""939,0"",Varias,""936,8"",01"
"2018-07-19,3195,""MADRID, RETIRO"",MADRID,667,""26,2"",""0,0"",""19,4"",06:05,""32,9"",14:00,25,""1,9"",""10,3"",16:50,""940,6"",08,""937,4"",17"
"2018-07-20,3195,""MADRID, RETIRO"",MADRID,667,""25,4"",""0,0"",""18,7"",05:30,""32,0"",13:40,04,""1,1"",""9,7"",19:20,""938,7"",24,""936,7"",18"
"2018-07-21,3195,""MADRID, RETIRO"",MADRID,667,""24,0"",""0,0"",""17,4"",05:10,""30,5"",13:50,03,""2,2"",""10,3"",20:00,""940,2"",Varias,""936,4"",18"
"2018-07-22,3195,""MADRID, RETIRO"",MADRID,667,""24,9"",""0,0"",""18,1"",06:00,""31,7"",14:30,08,""0,8"",""8,1"",00:40,""938,8"",24,""936,8"",18"
"2018-07-23,3195,""MADRID, RETIRO"",MADRID,667,""27,6"",""0,0"",""20,5"",05:20,""34,7"",14:50,23,""1,9"",""8,3"",15:10,""940,8"",08,""937,0"",19"
"2018-07-24,3195,""MADRID, RETIRO"",MADRID,667,""26,4"",""0,0"",""19,8"",05:00,""33,0"",13:50,26,""1,9"",""8,6"",10:10,""939,1"",Varias,""936,9"",Varias"
"2018-07-25,3195,""MADRID, RETIRO"",MADRID,667,""27,2"",""0,0"",""19,9"",06:30,""34,6"",14:10,26,""1,1"",""7,8"",12:10,""939,9"",10,""936,3"",19"
"2018-07-26,3195,""MADRID, RETIRO"",MADRID,667,""27,2"",""0,0"",""19,8"",05:50,""34,5"",14:20,26,""1,7"",""8,9"",15:40,""938,2"",Varias,""935,9"",18"
"2018-07-27,3195,""MADRID, RETIRO"",MADRID,667,""26,8"",""0,0"",""19,0"",Varias,""34,5"",14:40,25,""2,2"",""10,8"",15:10,""938,4"",Varias,""935,7"",Varias"
"2018-07-28,3195,""MADRID, RETIRO"",MADRID,667,""25,9"",""0,0"",""18,6"",05:10,""33,2"",14:00,27,""2,2"",""10,8"",15:20,""938,6"",12,""936,7"",Varias"
"2018-07-29,3195,""MADRID, RETIRO"",MADRID,667,""26,2"",""0,0"",""19,8"",16:30,""32,6"",14:10,22,""1,7"",""7,5"",11:30,""939,9"",24,""936,9"",05"
"2018-07-30,3195,""MADRID, RETIRO"",MADRID,667,""26,8"",""0,0"",""19,4"",05:30,""34,1"",14:40,28,""1,4"",""6,9"",15:00,""941,2"",09,""938,7"",18"
"2018-07-31,3195,""MADRID, RETIRO"",MADRID,667,""28,2"",""0,0"",""21,1"",04:50,""35,3"",14:10,16,""1,1"",""6,4"",15:00,""941,8"",08,""938,7"",18"
"2018-08-01,3195,""MADRID, RETIRO"",MADRID,667,""30,2"",""0,0"",""23,3"",05:45,""37,0"",13:50,04,""0,6"",""6,4"",00:40,""941,1"",10,""938,8"",18"
"2018-08-02,3195,""MADRID, RETIRO"",MADRID,667,""31,6"",""0,0"",""24,6"",06:10,""38,5"",14:10,07,""1,1"",""7,5"",22:50,""943,8"",08,""939,7"",18"
"2018-08-03,3195,""MADRID, RETIRO"",MADRID,667,""32,9"",""0,0"",""25,9"",06:50,""39,9"",14:20,04,""1,7"",""10,8"",17:20,""942,4"",Varias,""939,6"",18"
"2018-08-04,3195,""MADRID, RETIRO"",MADRID,667,""31,0"",""0,0"",""23,4"",07:00,""38,6"",14:15,,,,,""943,3"",07,""940,1"",18"
"2018-08-05,3195,""MADRID, RETIRO"",MADRID,667,""31,0"",""0,0"",""24,4"",05:30,""37,6"",14:10,06,""0,8"",""9,7"",00:30,""942,1"",10,""938,6"",18"
"2018-08-06,3195,""MADRID, RETIRO"",MADRID,667,""30,6"",""0,0"",""24,4"",06:40,""36,9"",15:50,17,""1,7"",""11,9"",17:50,""941,0"",Varias,""936,5"",19"
"2018-08-07,3195,""MADRID, RETIRO"",MADRID,667,""30,7"",""0,0"",""24,7"",03:10,""36,7"",14:00,25,""2,8"",""11,7"",14:00,""937,7"",Varias,""933,5"",18"
"2018-08-08,3195,""MADRID, RETIRO"",MADRID,667,""27,9"",""0,0"",""21,2"",05:40,""34,6"",14:30,24,""2,8"",""13,1"",15:30,""937,2"",10,""933,6"",17"
"2018-08-09,3195,""MADRID, RETIRO"",MADRID,667,""25,4"",""0,0"",""19,5"",Varias,""31,3"",Varias,06,""2,2"",""13,6"",22:50,""943,0"",24,""936,0"",Varias"
"2018-08-10,3195,""MADRID, RETIRO"",MADRID,667,""24,4"",""0,0"",""17,5"",05:40,""31,3"",13:40,04,""2,2"",""13,3"",01:20,""945,8"",Varias,""942,2"",18"
"2018-08-11,3195,""MADRID, RETIRO"",MADRID,667,""27,9"",""0,0"",""22,1"",05:40,""33,7"",14:05,16,""1,4"",""6,7"",00:30,""945,9"",10,""941,0"",19"
"2018-08-12,3195,""MADRID, RETIRO"",MADRID,667,""29,2"",""0,0"",""23,3"",06:20,""35,0"",13:50,26,""2,2"",""11,1"",16:40,""942,3"",Varias,""936,3"",18"
"2018-08-13,3195,""MADRID, RETIRO"",MADRID,667,""27,5"",""0,0"",""21,5"",06:00,""33,5"",14:10,32,""2,2"",""7,8"",18:20,""938,8"",24,""936,1"",18"
"2018-08-14,3195,""MADRID, RETIRO"",MADRID,667,""26,3"",""0,0"",""19,6"",05:40,""33,0"",13:30,04,""1,1"",""9,7"",04:50,""941,9"",10,""938,8"",00"
"2018-08-15,3195,""MADRID, RETIRO"",MADRID,667,""26,7"",""0,0"",""19,6"",06:10,""33,8"",14:00,06,""2,2"",""8,9"",01:30,""941,8"",Varias,""937,6"",18"
"2018-08-16,3195,""MADRID, RETIRO"",MADRID,667,""27,5"",""0,0"",""23,0"",06:30,""32,0"",13:50,24,""1,9"",""7,2"",17:20,""940,6"",12,""937,8"",Varias"
"2018-08-17,3195,""MADRID, RETIRO"",MADRID,667,""26,1"",""0,0"",""20,0"",Varias,""32,2"",14:30,06,""1,9"",""11,9"",23:50,""943,0"",23,""938,3"",16"
"2018-08-18,3195,""MADRID, RETIRO"",MADRID,667,""23,6"",""0,0"",""16,8"",05:10,""30,4"",15:50,05,""1,7"",""12,8"",01:00,""943,1"",07,""940,2"",Varias"
"2018-08-19,3195,""MADRID, RETIRO"",MADRID,667,""25,8"",""0,0"",""20,0"",04:00,""31,6"",14:15,05,""1,7"",""7,2"",00:30,""944,8"",10,""941,7"",18"
"2018-08-20,3195,""MADRID, RETIRO"",MADRID,667,""26,6"",""0,0"",""20,7"",05:15,""32,5"",14:10,11,""1,4"",""5,3"",16:50,""944,5"",Varias,""940,0"",19"
"2018-08-21,3195,""MADRID, RETIRO"",MADRID,667,""27,7"",""0,0"",""21,0"",05:40,""34,4"",13:50,03,""1,1"",""8,3"",16:30,""942,0"",Varias,""938,3"",19"
"2018-08-22,3195,""MADRID, RETIRO"",MADRID,667,""27,4"",""0,0"",""21,9"",06:30,""32,8"",14:45,14,""1,1"",""10,0"",18:30,""942,5"",22,""939,2"",15"
"2018-08-23,3195,""MADRID, RETIRO"",MADRID,667,""27,0"",""0,0"",""20,2"",05:50,""33,8"",14:00,27,""1,1"",""9,4"",16:40,""942,7"",24,""939,7"",18"
"2018-08-24,3195,""MADRID, RETIRO"",MADRID,667,""26,8"",""0,0"",""20,6"",Varias,""33,0"",14:20,33,""1,4"",""10,0"",15:50,""943,0"",12,""939,4"",Varias"
"2018-08-25,3195,""MADRID, RETIRO"",MADRID,667,""25,8"",""0,0"",""18,8"",06:10,""32,8"",14:20,04,""2,2"",""9,4"",21:10,""940,7"",00,""936,8"",Varias"
"2018-08-26,3195,""MADRID, RETIRO"",MADRID,667,""24,4"",""0,0"",""17,4"",06:30,""31,5"",14:20,03,""1,4"",""7,8"",00:10,""941,0"",09,""937,7"",Varias"
"2018-08-27,3195,""MADRID, RETIRO"",MADRID,667,""27,8"",""0,0"",""20,5"",06:30,""35,0"",13:30,21,""1,4"",""8,1"",14:10,""940,6"",10,""938,0"",05"
"2018-08-28,3195,""MADRID, RETIRO"",MADRID,667,""28,0"",""0,0"",""22,3"",06:20,""33,8"",13:10,24,""2,5"",""10,8"",15:40,""940,7"",11,""937,5"",19"
"2018-08-29,3195,""MADRID, RETIRO"",MADRID,667,""25,8"",""0,0"",""20,0"",06:30,""31,5"",14:20,05,""0,8"",""12,5"",23:20,""942,3"",24,""939,5"",00"
"2018-08-30,3195,""MADRID, RETIRO"",MADRID,667,""26,4"",""0,0"",""20,5"",Varias,""32,2"",13:30,04,""1,4"",""8,6"",00:10,""944,4"",10,""940,3"",18"
"2018-08-31,3195,""MADRID, RETIRO"",MADRID,667,""27,3"",""0,0"",""21,2"",06:30,""33,4"",14:40,05,""1,9"",""8,9"",23:00,""942,8"",10,""939,6"",18"
"2018-09-01,3195,""MADRID, RETIRO"",MADRID,667,""27,3"",""0,0"",""21,0"",06:50,""33,6"",13:40,04,""1,1"",""7,5"",01:50,""943,4"",10,""939,2"",19"
"2018-09-02,3195,""MADRID, RETIRO"",MADRID,667,""27,5"",""1,2"",""20,2"",22:10,""34,8"",14:30,34,""1,7"",""9,2"",22:40,""942,4"",08,""937,0"",18"
"2018-09-03,3195,""MADRID, RETIRO"",MADRID,667,""26,8"",""0,0"",""22,3"",06:10,""31,3"",14:50,11,""1,7"",""7,8"",03:40,""937,5"",10,""933,7"",16"
"2018-09-04,3195,""MADRID, RETIRO"",MADRID,667,""24,4"",""0,0"",""19,4"",06:20,""29,5"",13:30,18,""1,4"",""6,9"",15:20,""938,5"",08,""934,6"",17"
"2018-09-05,3195,""MADRID, RETIRO"",MADRID,667,""23,0"",""0,0"",""18,3"",05:10,""27,8"",13:40,25,""2,8"",""10,0"",19:30,""939,6"",09,""936,6"",18"
"2018-09-06,3195,""MADRID, RETIRO"",MADRID,667,""22,6"",""0,0"",""17,8"",03:50,""27,4"",13:30,04,""0,6"",""8,9"",23:50,""939,2"",24,""937,4"",17"
"2018-09-07,3195,""MADRID, RETIRO"",MADRID,667,""22,2"",""5,1"",""16,0"",07:20,""28,5"",13:50,04,""2,2"",""10,0"",00:50,""940,4"",24,""938,0"",18"
"2018-09-08,3195,""MADRID, RETIRO"",MADRID,667,""20,2"",""1,8"",""16,9"",07:50,""23,6"",13:20,05,""1,7"",""7,8"",00:00,""942,8"",24,""940,4"",Varias"
"2018-09-09,3195,""MADRID, RETIRO"",MADRID,667,""21,0"",""0,0"",""15,8"",05:30,""26,3"",14:10,99,""0,8"",""6,1"",Varias,""945,0"",24,""941,6"",18"
"2018-09-10,3195,""MADRID, RETIRO"",MADRID,667,""22,8"",""0,0"",""17,3"",05:20,""28,3"",13:45,12,""1,9"",""10,0"",19:20,""947,6"",23,""944,4"",Varias"
"2018-09-11,3195,""MADRID, RETIRO"",MADRID,667,""23,0"",""0,0"",""17,6"",05:20,""28,5"",13:50,03,""1,9"",""6,7"",19:10,""948,1"",10,""943,9"",17"
"2018-09-12,3195,""MADRID, RETIRO"",MADRID,667,""23,2"",""0,0"",""17,3"",05:30,""29,0"",13:50,04,""0,6"",""6,4"",01:00,""946,6"",Varias,""943,6"",18"
"2018-09-13,3195,""MADRID, RETIRO"",MADRID,667,""25,4"",""0,0"",""18,6"",06:10,""32,2"",13:50,22,""0,8"",""6,1"",14:00,""944,3"",Varias,""940,7"",18"
"2018-09-14,3195,""MADRID, RETIRO"",MADRID,667,""25,5"",""0,0"",""19,4"",06:10,""31,6"",14:00,05,""1,4"",""5,8"",00:00,""943,3"",11,""939,9"",16"
"2018-09-15,3195,""MADRID, RETIRO"",MADRID,667,""25,1"",""0,0"",""20,2"",06:20,""30,0"",13:30,11,""0,8"",""11,9"",19:30,""944,9"",24,""941,3"",17"
"2018-09-16,3195,""MADRID, RETIRO"",MADRID,667,""24,1"",""0,0"",""18,0"",05:50,""30,2"",13:50,13,""0,6"",""5,6"",14:10,""945,2"",Varias,""942,0"",21"
"2018-09-17,3195,""MADRID, RETIRO"",MADRID,667,""24,7"",""1,2"",""18,6"",23:15,""30,8"",13:30,17,""1,9"",""9,2"",19:10,""943,0"",07,""938,2"",16"
"2018-09-18,3195,""MADRID, RETIRO"",MADRID,667,""23,4"",""0,0"",""18,2"",06:20,""28,5"",14:30,05,""1,4"",""6,7"",00:10,""942,8"",24,""940,0"",15"
"2018-09-19,3195,""MADRID, RETIRO"",MADRID,667,""24,2"",""0,0"",""18,0"",05:40,""30,4"",13:50,20,""0,8"",""4,4"",14:20,""945,3"",11,""942,7"",16"
"2018-09-20,3195,""MADRID, RETIRO"",MADRID,667,""25,7"",""0,0"",""19,9"",06:20,""31,5"",13:30,15,""1,1"",""6,1"",13:20,""945,1"",09,""940,9"",22"
"2018-09-21,3195,""MADRID, RETIRO"",MADRID,667,""25,1"",""0,0"",""18,9"",05:00,""31,3"",13:20,05,""1,4"",""7,2"",20:50,""944,7"",24,""941,8"",03"
"2018-09-22,3195,""MADRID, RETIRO"",MADRID,667,""26,2"",""0,0"",""20,0"",06:50,""32,5"",13:20,06,""1,7"",""7,2"",06:10,""946,5"",24,""944,7"",00"
"2018-09-23,3195,""MADRID, RETIRO"",MADRID,667,""27,2"",""0,0"",""20,8"",05:30,""33,5"",13:10,05,""1,4"",""8,6"",23:10,""948,1"",Varias,""944,3"",17"
"2018-09-24,3195,""MADRID, RETIRO"",MADRID,667,""26,0"",""0,0"",""20,0"",06:50,""32,0"",13:10,04,""1,9"",""10,0"",07:50,""948,0"",09,""943,5"",17"
"2018-09-25,3195,""MADRID, RETIRO"",MADRID,667,""23,2"",""0,0"",""17,2"",06:20,""29,3"",13:30,04,""2,2"",""10,0"",04:30,""947,2"",24,""943,4"",16"
"2018-09-26,3195,""MADRID, RETIRO"",MADRID,667,""22,5"",""0,5"",""19,0"",23:59,""26,0"",16:00,16,""2,2"",""7,5"",19:20,""952,8"",24,""947,2"",00"
"2018-09-27,3195,""MADRID, RETIRO"",MADRID,667,""21,0"",""0,0"",""15,7"",06:00,""26,4"",13:30,17,""0,3"",""5,0"",21:30,""952,8"",00,""947,5"",24"
"2018-09-28,3195,""MADRID, RETIRO"",MADRID,667,""21,9"",""0,0"",""16,0"",06:30,""27,8"",13:50,09,""1,4"",""6,7"",11:50,""947,5"",00,""940,9"",20"
"2018-09-29,3195,""MADRID, RETIRO"",MADRID,667,""22,4"",""0,0"",""16,8"",Varias,""27,9"",13:40,06,""0,8"",""6,1"",23:20,""942,7"",09,""938,3"",16"
"2018-09-30,3195,""MADRID, RETIRO"",MADRID,667,""23,0"",""0,0"",""16,9"",06:30,""29,0"",13:30,04,""1,7"",""8,6"",22:20,""942,4"",16,""939,7"",16"
"2018-10-01,3195,""MADRID, RETIRO"",MADRID,667,""19,8"",""0,0"",""14,6"",23:59,""25,0"",13:50,05,""3,1"",""10,6"",21:00,""945,1"",09,""941,4"",Varias"
"2018-10-02,3195,""MADRID, RETIRO"",MADRID,667,""17,3"",""0,0"",""10,0"",06:40,""24,6"",13:10,08,""1,1"",""8,3"",03:10,""947,0"",10,""944,0"",17"
"2018-10-03,3195,""MADRID, RETIRO"",MADRID,667,""20,5"",""0,0"",""15,0"",06:10,""26,0"",13:20,06,""1,9"",""7,8"",04:40,""948,2"",10,""943,8"",17"
"2018-10-04,3195,""MADRID, RETIRO"",MADRID,667,""20,2"",""0,0"",""14,0"",07:30,""26,3"",13:20,06,""1,1"",""5,3"",00:50,""944,4"",00,""940,3"",19"
"2018-10-05,3195,""MADRID, RETIRO"",MADRID,667,""20,4"",""0,0"",""14,8"",06:30,""25,9"",13:40,23,""1,1"",""5,6"",14:40,""942,4"",11,""938,4"",17"
"2018-10-06,3195,""MADRID, RETIRO"",MADRID,667,""20,4"",""0,0"",""13,6"",05:20,""27,1"",13:30,26,""2,5"",""11,4"",17:00,""941,3"",10,""937,3"",17"
"2018-10-07,3195,""MADRID, RETIRO"",MADRID,667,""15,4"",""0,0"",""11,2"",06:40,""19,5"",13:20,03,""3,9"",""11,4"",06:30,""942,0"",22,""939,4"",00"
"2018-10-08,3195,""MADRID, RETIRO"",MADRID,667,""13,8"",""0,0"",""9,0"",06:40,""18,7"",12:50,12,""1,1"",""7,2"",12:10,""942,2"",00,""938,0"",Varias"
"2018-10-09,3195,""MADRID, RETIRO"",MADRID,667,""15,1"",""8,9"",""10,7"",06:45,""19,5"",13:45,17,""1,7"",""11,4"",17:30,""939,1"",00,""934,6"",24"
"2018-10-10,3195,""MADRID, RETIRO"",MADRID,667,""14,6"",""2,7"",""11,0"",00:00,""18,1"",15:20,04,""0,8"",""5,3"",00:10,""934,8"",00,""932,3"",17"
